	zeit	Soll Temp	Ist Temp	Heizung	temp erreicht	Pumpe
7119761	7120	90	88	0	1	0
7120526	7121	90	88	0	1	0
7121292	7121	90	88	0	1	0
7122057	7122	90	88	0	1	0
7122823	7123	90	88	0	1	0
7123589	7124	90	88	0	1	0
7124354	7124	90	88	0	1	0
7125120	7125	90	88	0	1	0
7125884	7126	90	88	0	1	0
7126650	7127	90	88	0	1	0
7127415	7127	90	88	0	1	0
7128181	7128	90	88	0	1	0
7128946	7129	90	88	0	1	0
7129712	7130	90	88	0	1	0
7130477	7130	90	88	0	1	0
7131243	7131	90	88	0	1	0
7132008	7132	90	88	0	1	0
7132774	7133	90	88	0	1	0
7133540	7134	90	88	0	1	0
7134305	7134	90	88	0	1	0
7135071	7135	90	88	0	1	0
7135836	7136	90	88	0	1	0
7136602	7137	90	88	0	1	0
7137367	7137	90	88	0	1	0
7138132	7138	90	88	0	1	0
7138897	7139	90	88	0	1	0
7139663	7140	90	88	0	1	0
7140428	7140	90	88	0	1	0
7141194	7141	90	88	0	1	0
7141959	7142	90	88	0	1	0
7142725	7143	90	88	0	1	0
7143491	7143	90	88	0	1	0
7144256	7144	90	88	0	1	0
7145022	7145	90	88	0	1	0
7145787	7146	90	88	0	1	0
7146553	7147	90	88	0	1	0
7147318	7147	90	88	0	1	0
7148084	7148	90	88	0	1	0
7148849	7149	90	88	0	1	0
7149615	7150	90	88	0	1	0
7150380	7150	90	88	0	1	0
7151145	7151	90	88	0	1	0
7151911	7152	90	88	0	1	0
7152676	7153	90	88	0	1	0
7153442	7153	90	88	0	1	0
7154207	7154	90	88	0	1	0
7154973	7155	90	88	0	1	0
7155738	7156	90	88	0	1	0
7156504	7157	90	88	0	1	0
7157269	7157	90	88	0	1	0
7158035	7158	90	88	0	1	0
7158800	7159	90	88	0	1	0
7159566	7160	90	88	0	1	0
7160331	7160	90	88	0	1	0
7161097	7161	90	88	0	1	0
7161863	7162	90	88	0	1	0
7162628	7163	90	88	0	1	0
7163394	7163	90	88	0	1	0
7164158	7164	90	88	0	1	0
7164924	7165	90	88	0	1	0
7165689	7166	90	88	0	1	0
7166455	7166	90	88	0	1	0
7167220	7167	90	88	0	1	0
7167986	7168	90	88	0	1	0
7168751	7169	90	88	0	1	0
7169517	7170	90	88	0	1	0
7170283	7170	90	88	0	1	0
7171048	7171	90	88	0	1	0
7171814	7172	90	88	0	1	0
7172579	7173	90	88	0	1	0
7173345	7173	90	88	0	1	0
7174110	7174	90	88	0	1	0
7174876	7175	90	88	0	1	0
7175641	7176	90	88	0	1	0
7176407	7176	90	88	0	1	0
7177171	7177	90	88	0	1	0
7177937	7178	90	88	0	1	0
7178702	7179	90	88	0	1	0
7179468	7179	90	88	0	1	0
7180234	7180	90	88	0	1	0
7180999	7181	90	88	0	1	0
7181765	7182	90	88	0	1	0
7182530	7183	90	88	0	1	0
7183296	7183	90	88	0	1	0
7184061	7184	90	88	0	1	0
7184827	7185	90	88	0	1	0
7185592	7186	90	88	0	1	0
7186358	7186	90	88	0	1	0
7187123	7187	90	88	0	1	0
7187889	7188	90	88	0	1	0
7188654	7189	90	88	0	1	0
7189420	7189	90	88	0	1	0
7190185	7190	90	88	0	1	0
7190950	7191	90	88	0	1	0
7191716	7192	90	88	0	1	0
7192481	7192	90	88	0	1	0
7193247	7193	90	88	0	1	0
7194012	7194	90	88	0	1	0
7194778	7195	90	88	0	1	0
7195543	7196	90	88	0	1	0
7196309	7196	90	88	0	1	0
7197074	7197	90	88	0	1	0
7197840	7198	90	88	0	1	0
7198606	7199	90	88	0	1	0
7199371	7199	90	88	0	1	0
7200137	7200	90	88	0	1	0
7200902	7201	90	88	0	1	0
7201668	7202	90	88	0	1	0
7202433	7202	90	88	0	1	0
7203198	7203	90	88	0	1	0
7203963	7204	90	88	0	1	0
7204729	7205	90	88	0	1	0
7205494	7205	90	88	0	1	0
7206260	7206	90	88	0	1	0
7207025	7207	90	88	0	1	0
7207791	7208	90	88	0	1	0
7208557	7209	90	88	0	1	0
7209322	7209	90	88	0	1	0
7210088	7210	90	88	0	1	0
7210853	7211	90	88	0	1	0
7211619	7212	90	88	0	1	0
7212384	7212	90	88	0	1	0
7213150	7213	90	88	0	1	0
7213915	7214	90	88	0	1	0
7214681	7215	90	88	0	1	0
7215446	7215	90	88	0	1	0
7216211	7216	90	88	0	1	0
7216976	7217	90	88	0	1	0
7217742	7218	90	88	0	1	0
7218508	7219	90	88	0	1	0
7219273	7219	90	88	0	1	0
7220039	7220	90	88	0	1	0
7220804	7221	90	88	0	1	0
7221570	7222	90	88	0	1	0
7222335	7222	90	88	0	1	0
7223101	7223	90	88	0	1	0
7223866	7224	90	88	0	1	0
7224632	7225	90	88	0	1	0
7225397	7225	90	88	0	1	0
7226163	7226	90	88	0	1	0
7226928	7227	90	88	0	1	0
7227694	7228	90	88	0	1	0
7228460	7228	90	88	0	1	0
7229224	7229	90	88	0	1	0
7229990	7230	90	88	0	1	0
7230755	7231	90	88	0	1	0
7231521	7232	90	88	0	1	0
7232286	7232	90	88	0	1	0
7233052	7233	90	88	0	1	0
7233817	7234	90	88	0	1	0
7234583	7235	90	88	0	1	0
7235348	7235	90	88	0	1	0
7236114	7236	90	88	0	1	0
7236879	7237	90	88	0	1	0
7237645	7238	90	88	0	1	0
7238411	7238	90	88	0	1	0
7239176	7239	90	88	0	1	0
7239942	7240	90	88	0	1	0
7240707	7241	90	88	0	1	0
7241473	7241	90	88	0	1	0
7242237	7242	90	88	0	1	0
7243003	7243	90	88	0	1	0
7243768	7244	90	88	0	1	0
7244534	7245	90	88	0	1	0
7245299	7245	90	88	0	1	0
7246065	7246	90	88	0	1	0
7246830	7247	90	88	0	1	0
7247596	7248	90	88	0	1	0
7248362	7248	90	88	0	1	0
7249127	7249	90	88	0	1	0
7249893	7250	90	88	0	1	0
7250658	7251	90	88	0	1	0
7251424	7251	90	88	0	1	0
7252189	7252	90	88	0	1	0
7252955	7253	90	88	0	1	0
7253720	7254	90	88	0	1	0
7254486	7254	90	88	0	1	0
7255250	7255	90	88	0	1	0
7256016	7256	90	88	0	1	0
7256781	7257	90	88	0	1	0
7257547	7258	90	88	0	1	0
7258313	7258	90	88	0	1	0
7259078	7259	90	88	0	1	0
7259844	7260	90	88	0	1	0
7260609	7261	90	88	0	1	0
7261375	7261	90	88	0	1	0
7262140	7262	90	88	0	1	0
7262906	7263	90	88	0	1	0
7263671	7264	90	88	0	1	0
7264437	7264	90	88	0	1	0
7265202	7265	90	88	0	1	0
7265968	7266	90	88	0	1	0
7266734	7267	90	88	0	1	0
7267499	7267	90	88	0	1	0
7268264	7268	90	88	0	1	0
7269029	7269	90	88	0	1	0
7269795	7270	90	88	0	1	0
7270560	7271	90	88	0	1	0
7271326	7271	90	88	0	1	0
7272091	7272	90	88	0	1	0
7272857	7273	90	88	0	1	0
7273622	7274	90	88	0	1	0
7274388	7274	90	88	0	1	0
7275153	7275	90	88	0	1	0
7275919	7276	90	88	0	1	0
7276685	7277	90	88	0	1	0
7277450	7277	90	88	0	1	0
7278216	7278	90	88	0	1	0
7278981	7279	90	88	0	1	0
7279747	7280	90	88	0	1	0
7280512	7281	90	88	0	1	0
7281277	7281	90	88	0	1	0
7282042	7282	90	88	0	1	0
7282808	7283	90	88	0	1	0
7283573	7284	90	88	0	1	0
7284339	7284	90	88	0	1	0
7285104	7285	90	88	0	1	0
7285870	7286	90	88	0	1	0
7286636	7287	90	88	0	1	0
7287401	7287	90	88	0	1	0
7288167	7288	90	88	0	1	0
7288932	7289	90	88	0	1	0
7289698	7290	90	88	0	1	0
7290463	7290	90	88	0	1	0
7291229	7291	90	88	0	1	0
7291994	7292	90	88	0	1	0
7292760	7293	90	88	0	1	0
7293524	7294	90	88	0	1	0
7294290	7294	90	88	0	1	0
7295055	7295	90	88	0	1	0
7295821	7296	90	88	0	1	0
7296587	7297	90	88	0	1	0
7297352	7297	90	88	0	1	0
7298118	7298	90	88	0	1	0
7298883	7299	90	88	0	1	0
7299649	7300	90	88	0	1	0
7300414	7300	90	88	0	1	0
7301180	7301	90	88	0	1	0
7301945	7302	90	88	0	1	0
7302711	7303	90	88	0	1	0
7303476	7303	90	88	0	1	0
7304242	7304	90	88	0	1	0
7305007	7305	90	88	0	1	0
7305773	7306	90	88	0	1	0
7306539	7307	90	88	0	1	0
7307303	7307	90	88	0	1	0
7308069	7308	90	88	0	1	0
7308834	7309	90	88	0	1	0
7309600	7310	90	88	0	1	0
7310365	7310	90	88	0	1	0
7311131	7311	90	88	0	1	0
7311896	7312	90	88	0	1	0
7312662	7313	90	88	0	1	0
7313427	7313	90	88	0	1	0
7314193	7314	90	88	0	1	0
7314958	7315	90	88	0	1	0
7315724	7316	90	88	0	1	0
7316490	7316	90	88	0	1	0
7317255	7317	90	88	0	1	0
7318021	7318	90	88	0	1	0
7318786	7319	90	88	0	1	0
7319552	7320	90	88	0	1	0
7320316	7320	90	88	0	1	0
7321082	7321	90	88	0	1	0
7321847	7322	90	88	0	1	0
7322613	7323	90	88	0	1	0
7323378	7323	90	88	0	1	0
7324144	7324	90	88	0	1	0
7324910	7325	90	88	0	1	0
7325675	7326	90	88	0	1	0
7326441	7326	90	88	0	1	0
7327206	7327	90	88	0	1	0
7327972	7328	90	88	0	1	0
7328737	7329	90	88	0	1	0
7329503	7330	90	88	0	1	0
7330268	7330	90	88	0	1	0
7331034	7331	90	88	0	1	0
7331799	7332	90	88	0	1	0
7332564	7333	90	88	0	1	0
7333329	7333	90	88	0	1	0
7334095	7334	90	88	0	1	0
7334861	7335	90	88	0	1	0
7335626	7336	90	88	0	1	0
7336392	7336	90	88	0	1	0
7337157	7337	90	88	0	1	0
7337923	7338	90	88	0	1	0
7338688	7339	90	88	0	1	0
7339454	7339	90	88	0	1	0
7340219	7340	90	88	0	1	0
7340985	7341	90	88	0	1	0
7341750	7342	90	88	0	1	0
7342516	7343	90	88	0	1	0
7343281	7343	90	88	0	1	0
7344047	7344	90	88	0	1	0
7344813	7345	90	88	0	1	0
7345577	7346	90	88	0	1	0
7346343	7346	90	88	0	1	0
7347108	7347	90	88	0	1	0
7347874	7348	90	88	0	1	0
7348639	7349	90	88	0	1	0
7349405	7349	90	88	0	1	0
7350170	7350	90	88	0	1	0
7350936	7351	90	88	0	1	0
7351701	7352	90	88	0	1	0
7352467	7352	90	88	0	1	0
7353232	7353	90	88	0	1	0
7353998	7354	90	88	0	1	0
7354764	7355	90	88	0	1	0
7355529	7356	90	88	0	1	0
7356295	7356	90	88	0	1	0
7357060	7357	90	88	0	1	0
7357826	7358	90	88	0	1	0
7358590	7359	90	88	0	1	0
7359356	7359	90	88	0	1	0
7360121	7360	90	88	0	1	0
7360887	7361	90	88	0	1	0
7361652	7362	90	88	0	1	0
7362418	7362	90	88	0	1	0
7363184	7363	90	88	0	1	0
7363949	7364	90	88	0	1	0
7364715	7365	90	88	0	1	0
7365480	7365	90	88	0	1	0
7366246	7366	90	88	0	1	0
7367011	7367	90	88	0	1	0
7367777	7368	90	88	0	1	0
7368542	7369	90	88	0	1	0
7369308	7369	90	88	0	1	0
7370073	7370	90	88	0	1	0
7370839	7371	90	88	0	1	0
7371603	7372	90	88	0	1	0
7372369	7372	90	88	0	1	0
7373135	7373	90	88	0	1	0
7373900	7374	90	88	0	1	0
7374666	7375	90	88	0	1	0
7375431	7375	90	88	0	1	0
7376197	7376	90	88	0	1	0
7376962	7377	90	88	0	1	0
7377728	7378	90	88	0	1	0
7378493	7378	90	88	0	1	0
7379259	7379	90	88	0	1	0
7380024	7380	90	88	0	1	0
7380790	7381	90	88	0	1	0
7381555	7382	90	88	0	1	0
7382321	7382	90	88	0	1	0
7383087	7383	90	88	0	1	0
7383852	7384	90	88	0	1	0
7384617	7385	90	88	0	1	0
7385382	7385	90	88	0	1	0
7386148	7386	90	88	0	1	0
7386913	7387	90	88	0	1	0
7387679	7388	90	88	0	1	0
7388444	7388	90	88	0	1	0
7389210	7389	90	88	0	1	0
7389975	7390	90	88	0	1	0
7390741	7391	90	88	0	1	0
7391506	7392	90	88	0	1	0
7392272	7392	90	88	0	1	0
7393038	7393	90	88	0	1	0
7393803	7394	90	88	0	1	0
7394569	7395	90	88	0	1	0
7395334	7395	90	88	0	1	0
7396100	7396	90	88	0	1	0
7396865	7397	90	88	0	1	0
7397630	7398	90	88	0	1	0
7398395	7398	90	88	0	1	0
7399161	7399	90	88	0	1	0
7399926	7400	90	88	0	1	0
7400692	7401	90	88	0	1	0
7401457	7401	90	88	0	1	0
7402223	7402	90	88	0	1	0
7402989	7403	90	88	0	1	0
7403754	7404	90	88	0	1	0
7404520	7405	90	88	0	1	0
7405285	7405	90	88	0	1	0
7406051	7406	90	88	0	1	0
7406816	7407	90	88	0	1	0
7407582	7408	90	88	0	1	0
7408347	7408	90	88	0	1	0
7409113	7409	90	88	0	1	0
7409878	7410	90	88	0	1	0
7410643	7411	90	88	0	1	0
7411409	7411	90	88	0	1	0
7412174	7412	90	88	0	1	0
7412940	7413	90	88	0	1	0
7413705	7414	90	88	0	1	0
7414471	7414	90	88	0	1	0
7415236	7415	90	88	0	1	0
7416002	7416	90	88	0	1	0
7416767	7417	90	88	0	1	0
7417533	7418	90	88	0	1	0
7418298	7418	90	88	0	1	0
7419064	7419	90	88	0	1	0
7419829	7420	90	88	0	1	0
7420595	7421	90	87	0	0	0
7421361	7421	90	87	1	0	1
7422126	7422	90	88	1	1	1
7422892	7423	90	88	1	1	1
7423656	7424	90	88	1	1	1
7424422	7424	90	88	1	1	1
7425187	7425	90	88	1	1	1
7425953	7426	90	88	1	1	1
7426718	7427	90	88	1	1	1
7427484	7427	90	88	1	1	1
7428249	7428	90	88	1	1	1
7429015	7429	90	88	1	1	1
7429780	7430	90	88	1	1	1
7430546	7431	90	88	1	1	1
7431312	7431	90	88	1	1	1
7432077	7432	90	88	1	1	1
7432843	7433	90	88	1	1	1
7433608	7434	90	88	1	1	1
7434374	7434	90	88	1	1	1
7435139	7435	90	88	1	1	1
7435905	7436	90	88	1	1	1
7436669	7437	90	88	1	1	1
7437435	7437	90	88	1	1	1
7438200	7438	90	88	1	1	1
7438966	7439	90	88	1	1	1
7439731	7440	90	88	1	1	1
7440497	7440	90	88	1	1	1
7441263	7441	90	88	1	1	1
7442028	7442	90	88	1	1	1
7442794	7443	90	88	1	1	1
7443559	7444	90	88	1	1	1
7444325	7444	90	88	1	1	1
7445090	7445	90	88	1	1	1
7445856	7446	90	88	1	1	1
7446621	7447	90	88	1	1	1
7447387	7447	90	88	1	1	1
7448152	7448	90	88	1	1	1
7448918	7449	90	88	1	1	1
7449682	7450	90	88	1	1	1
7450448	7450	90	88	1	1	1
7451214	7451	90	88	1	1	1
7451979	7452	90	88	1	1	1
7452745	7453	90	88	1	1	1
7453510	7454	90	88	1	1	1
7454276	7454	90	88	1	1	1
7455041	7455	90	89	1	1	1
7455807	7456	90	89	1	1	1
7456572	7457	90	89	1	1	1
7457338	7457	90	88	1	1	1
7458103	7458	90	89	1	1	1
7458869	7459	90	89	1	1	1
7459635	7460	90	89	1	1	1
7460400	7460	90	89	1	1	1
7461166	7461	90	89	1	1	1
7461931	7462	90	89	1	1	1
7462696	7463	90	89	1	1	1
7463461	7463	90	89	1	1	1
7464227	7464	90	89	1	1	1
7464992	7465	90	89	1	1	1
7465758	7466	90	89	1	1	1
7466523	7467	90	89	1	1	1
7467289	7467	90	89	1	1	1
7468054	7468	90	89	1	1	1
7468820	7469	90	89	1	1	1
7469586	7470	90	89	1	1	1
7470351	7470	90	89	1	1	1
7471117	7471	90	89	1	1	1
7471882	7472	90	89	1	1	1
7472648	7473	90	89	1	1	1
7473413	7473	90	89	1	1	1
7474179	7474	90	89	1	1	1
7474944	7475	90	89	1	1	1
7475709	7476	90	89	1	1	1
7476474	7476	90	89	1	1	1
7477240	7477	90	89	1	1	1
7478005	7478	90	89	1	1	1
7478771	7479	90	89	1	1	1
7479537	7480	90	89	1	1	1
7480302	7480	90	89	1	1	1
7481068	7481	90	89	1	1	1
7481833	7482	90	89	1	1	1
7482599	7483	90	89	1	1	1
7483364	7483	90	89	1	1	1
7484130	7484	90	89	1	1	1
7484895	7485	90	89	1	1	1
7485661	7486	90	89	1	1	1
7486426	7486	90	89	1	1	1
7487192	7487	90	89	1	1	1
7487958	7488	90	89	1	1	1
7488722	7489	90	89	1	1	1
7489488	7489	90	89	1	1	1
7490253	7490	90	89	1	1	1
7491019	7491	90	89	1	1	1
7491784	7492	90	89	1	1	1
7492550	7493	90	89	1	1	1
7493315	7493	90	89	1	1	1
7494081	7494	90	89	1	1	1
7494846	7495	90	89	1	1	1
7495612	7496	90	89	1	1	1
7496377	7496	90	89	1	1	1
7497143	7497	90	89	1	1	1
7497909	7498	90	89	1	1	1
7498674	7499	90	89	1	1	1
7499440	7499	90	89	1	1	1
7500205	7500	90	89	1	1	1
7500971	7501	90	90	0	1	0
7501735	7502	90	89	0	1	0
7502501	7503	90	89	0	1	0
7503266	7503	90	90	0	1	0
7504032	7504	90	90	0	1	0
7504797	7505	90	90	0	1	0
7505563	7506	90	90	0	1	0
7506328	7506	90	90	0	1	0
7507094	7507	90	90	0	1	0
7507860	7508	90	90	0	1	0
7508625	7509	90	90	0	1	0
7509391	7509	90	90	0	1	0
7510156	7510	90	90	0	1	0
7510922	7511	90	90	0	1	0
7511687	7512	90	90	0	1	0
7512453	7512	90	90	0	1	0
7513218	7513	90	90	0	1	0
7513984	7514	90	90	0	1	0
7514748	7515	90	90	0	1	0
7515514	7516	90	90	0	1	0
7516279	7516	90	90	0	1	0
7517045	7517	90	90	0	1	0
7517811	7518	90	90	0	1	0
7518576	7519	90	90	0	1	0
7519342	7519	90	90	0	1	0
7520107	7520	90	90	0	1	0
7520873	7521	90	90	0	1	0
7521638	7522	90	90	0	1	0
7522404	7522	90	90	0	1	0
7523169	7523	90	90	0	1	0
7523935	7524	90	90	0	1	0
7524700	7525	90	90	0	1	0
7525466	7525	90	90	0	1	0
7526232	7526	90	90	0	1	0
7526996	7527	90	90	0	1	0
7527762	7528	90	90	0	1	0
7528527	7529	90	90	0	1	0
7529293	7529	90	90	0	1	0
7530058	7530	90	90	0	1	0
7530824	7531	90	90	0	1	0
7531589	7532	90	90	0	1	0
7532355	7532	90	90	0	1	0
7533120	7533	90	90	0	1	0
7533886	7534	90	90	0	1	0
7534651	7535	90	90	0	1	0
7535417	7535	90	90	0	1	0
7536183	7536	90	90	0	1	0
7536948	7537	90	90	0	1	0
7537714	7538	90	90	0	1	0
7538479	7538	90	90	0	1	0
7539245	7539	90	90	0	1	0
7540009	7540	90	90	0	1	0
7540775	7541	90	90	0	1	0
7541540	7542	90	90	0	1	0
7542306	7542	90	90	0	1	0
7543071	7543	90	90	0	1	0
7543837	7544	90	90	0	1	0
7544602	7545	90	90	0	1	0
7545368	7545	90	90	0	1	0
7546134	7546	90	90	0	1	0
7546899	7547	90	90	0	1	0
7547665	7548	90	90	0	1	0
7548430	7548	90	90	0	1	0
7549196	7549	90	90	0	1	0
7549961	7550	90	90	0	1	0
7550727	7551	90	90	0	1	0
7551492	7551	90	90	0	1	0
7552258	7552	90	90	0	1	0
7553022	7553	90	90	0	1	0
7553788	7554	90	90	0	1	0
7554553	7555	90	90	0	1	0
7555319	7555	90	90	0	1	0
7556085	7556	90	90	0	1	0
7556850	7557	90	90	0	1	0
7557616	7558	90	90	0	1	0
7558381	7558	90	90	0	1	0
7559147	7559	90	90	0	1	0
7559912	7560	90	90	0	1	0
7560678	7561	90	90	0	1	0
7561443	7561	90	90	0	1	0
7562209	7562	90	90	0	1	0
7562974	7563	90	90	0	1	0
7563740	7564	90	90	0	1	0
7564506	7565	90	90	0	1	0
7565271	7565	90	90	0	1	0
7566036	7566	90	90	0	1	0
7566801	7567	90	90	0	1	0
7567567	7568	90	90	0	1	0
7568332	7568	90	90	0	1	0
7569098	7569	90	90	0	1	0
7569863	7570	90	90	0	1	0
7570629	7571	90	90	0	1	0
7571394	7571	90	90	0	1	0
7572160	7572	90	90	0	1	0
7572925	7573	90	90	0	1	0
7573691	7574	90	90	0	1	0
7574457	7574	90	90	0	1	0
7575222	7575	90	90	0	1	0
7575988	7576	90	90	0	1	0
7576753	7577	90	90	0	1	0
7577519	7578	90	90	0	1	0
7578284	7578	90	90	0	1	0
7579049	7579	90	90	0	1	0
7579814	7580	90	90	0	1	0
7580580	7581	90	90	0	1	0
7581345	7581	90	90	0	1	0
7582111	7582	90	90	0	1	0
7582876	7583	90	90	0	1	0
7583642	7584	90	90	0	1	0
7584408	7584	90	90	0	1	0
7585173	7585	90	90	0	1	0
7585939	7586	90	90	0	1	0
7586704	7587	90	90	0	1	0
7587470	7587	90	90	0	1	0
7588235	7588	90	90	0	1	0
7589001	7589	90	90	0	1	0
7589766	7590	90	90	0	1	0
7590532	7591	90	90	0	1	0
7591297	7591	90	90	0	1	0
7592062	7592	90	90	0	1	0
7592827	7593	90	90	0	1	0
7593593	7594	90	90	0	1	0
7594359	7594	90	90	0	1	0
7595124	7595	90	90	0	1	0
7595890	7596	90	90	0	1	0
7596655	7597	90	90	0	1	0
7597421	7597	90	90	0	1	0
7598186	7598	90	90	0	1	0
7598952	7599	90	90	0	1	0
7599717	7600	90	90	0	1	0
7600483	7600	90	90	0	1	0
7601248	7601	90	90	0	1	0
7602014	7602	90	90	0	1	0
7602780	7603	90	90	0	1	0
7603545	7604	90	90	0	1	0
7604311	7604	90	90	0	1	0
7605075	7605	90	90	0	1	0
7605841	7606	90	89	0	1	0
7606606	7607	90	89	0	1	0
7607372	7607	90	89	0	1	0
7608137	7608	90	89	0	1	0
7608903	7609	90	90	0	1	0
7609668	7610	90	89	0	1	0
7610434	7610	90	89	0	1	0
7611199	7611	90	89	0	1	0
7611965	7612	90	89	0	1	0
7612731	7613	90	89	0	1	0
7613496	7613	90	89	0	1	0
7614262	7614	90	89	0	1	0
7615027	7615	90	89	0	1	0
7615793	7616	90	89	0	1	0
7616558	7617	90	89	0	1	0
7617324	7617	90	89	0	1	0
7618088	7618	90	89	0	1	0
7618854	7619	90	89	0	1	0
7619619	7620	90	89	0	1	0
7620385	7620	90	89	0	1	0
7621150	7621	90	89	0	1	0
7621916	7622	90	89	0	1	0
7622682	7623	90	89	0	1	0
7623447	7623	90	89	0	1	0
7624213	7624	90	89	0	1	0
7624978	7625	90	89	0	1	0
7625744	7626	90	89	0	1	0
7626509	7627	90	89	0	1	0
7627275	7627	90	89	0	1	0
7628040	7628	90	89	0	1	0
7628806	7629	90	89	0	1	0
7629571	7630	90	89	0	1	0
7630337	7630	90	89	0	1	0
7631102	7631	90	89	0	1	0
7631867	7632	90	89	0	1	0
7632633	7633	90	89	0	1	0
7633398	7633	90	89	0	1	0
7634164	7634	90	89	0	1	0
7634929	7635	90	89	0	1	0
7635695	7636	90	89	0	1	0
7636460	7636	90	89	0	1	0
7637226	7637	90	89	0	1	0
7637991	7638	90	89	0	1	0
7638757	7639	90	89	0	1	0
7639522	7640	90	89	0	1	0
7640288	7640	90	89	0	1	0
7641054	7641	90	89	0	1	0
7641819	7642	90	89	0	1	0
7642585	7643	90	89	0	1	0
7643350	7643	90	89	0	1	0
7644115	7644	90	89	0	1	0
7644880	7645	90	89	0	1	0
7645646	7646	90	89	0	1	0
7646411	7646	90	89	0	1	0
7647177	7647	90	89	0	1	0
7647942	7648	90	89	0	1	0
7648708	7649	90	89	0	1	0
7649473	7649	90	89	0	1	0
7650239	7650	90	89	0	1	0
7651005	7651	90	89	0	1	0
7651770	7652	90	89	0	1	0
7652536	7653	90	89	0	1	0
7653301	7653	90	89	0	1	0
7654067	7654	90	89	0	1	0
7654832	7655	90	89	0	1	0
7655598	7656	90	89	0	1	0
7656363	7656	90	89	0	1	0
7657128	7657	90	89	0	1	0
7657893	7658	90	89	0	1	0
7658659	7659	90	89	0	1	0
7659425	7659	90	89	0	1	0
7660190	7660	90	89	0	1	0
7660956	7661	90	89	0	1	0
7661721	7662	90	89	0	1	0
7662487	7662	90	89	0	1	0
7663252	7663	90	89	0	1	0
7664018	7664	90	89	0	1	0
7664783	7665	90	89	0	1	0
7665549	7666	90	89	0	1	0
7666314	7666	90	89	0	1	0
7667080	7667	90	89	0	1	0
7667845	7668	90	89	0	1	0
7668611	7669	90	89	0	1	0
7669377	7669	90	89	0	1	0
7670141	7670	90	89	0	1	0
7670907	7671	90	89	0	1	0
7671672	7672	90	89	0	1	0
7672438	7672	90	89	0	1	0
7673203	7673	90	89	0	1	0
7673969	7674	90	89	0	1	0
7674734	7675	90	89	0	1	0
7675500	7676	90	89	0	1	0
7676265	7676	90	89	0	1	0
7677031	7677	90	89	0	1	0
7677796	7678	90	89	0	1	0
7678562	7679	90	89	0	1	0
7679328	7679	90	89	0	1	0
7680093	7680	90	89	0	1	0
7680859	7681	90	89	0	1	0
7681624	7682	90	89	0	1	0
7682390	7682	90	89	0	1	0
7683154	7683	90	89	0	1	0
7683920	7684	90	89	0	1	0
7684685	7685	90	89	0	1	0
7685451	7685	90	89	0	1	0
7686216	7686	90	89	0	1	0
7686982	7687	90	89	0	1	0
7687747	7688	90	89	0	1	0
7688513	7689	90	89	0	1	0
7689279	7689	90	89	0	1	0
7690044	7690	90	89	0	1	0
7690810	7691	90	89	0	1	0
7691575	7692	90	89	0	1	0
7692341	7692	90	89	0	1	0
7693106	7693	90	89	0	1	0
7693872	7694	90	89	0	1	0
7694637	7695	90	89	0	1	0
7695403	7695	90	89	0	1	0
7696167	7696	90	89	0	1	0
7696933	7697	90	89	0	1	0
7697698	7698	90	89	0	1	0
7698464	7698	90	89	0	1	0
7699230	7699	90	89	0	1	0
7699995	7700	90	89	0	1	0
7700761	7701	90	89	0	1	0
7701526	7702	90	89	0	1	0
7702292	7702	90	89	0	1	0
7703057	7703	90	89	0	1	0
7703823	7704	90	89	0	1	0
7704588	7705	90	89	0	1	0
7705354	7705	90	89	0	1	0
7706119	7706	90	89	0	1	0
7706885	7707	90	89	0	1	0
7707650	7708	90	89	0	1	0
7708416	7708	90	89	0	1	0
7709181	7709	90	89	0	1	0
7709946	7710	90	89	0	1	0
7710712	7711	90	89	0	1	0
7711477	7711	90	89	0	1	0
7712243	7712	90	89	0	1	0
7713008	7713	90	89	0	1	0
7713774	7714	90	89	0	1	0
7714539	7715	90	89	0	1	0
7715305	7715	90	89	0	1	0
7716070	7716	90	89	0	1	0
7716836	7717	90	89	0	1	0
7717602	7718	90	89	0	1	0
7718367	7718	90	89	0	1	0
7719133	7719	90	89	0	1	0
7719898	7720	90	89	0	1	0
7720664	7721	90	89	0	1	0
7721428	7721	90	89	0	1	0
7722194	7722	90	89	0	1	0
7722959	7723	90	89	0	1	0
7723725	7724	90	89	0	1	0
7724490	7724	90	89	0	1	0
7725256	7725	90	89	0	1	0
7726021	7726	90	89	0	1	0
7726787	7727	90	89	0	1	0
7727553	7728	90	89	0	1	0
7728318	7728	90	89	0	1	0
7729084	7729	90	89	0	1	0
7729849	7730	90	89	0	1	0
7730615	7731	90	89	0	1	0
7731380	7731	90	89	0	1	0
7732146	7732	90	89	0	1	0
7732911	7733	90	89	0	1	0
7733677	7734	90	89	0	1	0
7734441	7734	90	89	0	1	0
7735207	7735	90	89	0	1	0
7735972	7736	90	89	0	1	0
7736738	7737	90	89	0	1	0
7737504	7738	90	89	0	1	0
7738269	7738	90	89	0	1	0
7739035	7739	90	89	0	1	0
7739800	7740	90	89	0	1	0
7740566	7741	90	89	0	1	0
7741331	7741	90	89	0	1	0
7742097	7742	90	89	0	1	0
7742862	7743	90	89	0	1	0
7743628	7744	90	89	0	1	0
7744393	7744	90	89	0	1	0
7745159	7745	90	89	0	1	0
7745925	7746	90	89	0	1	0
7746690	7747	90	89	0	1	0
7747456	7747	90	89	0	1	0
